Datetime,Value,Topic,Value_Float
2023-08-02 13:43:37.442834,0.31,currentSenChar/mqtt,0.31
2023-08-02 13:43:37.444822,296.60,acXChar/mqtt,296.6
2023-08-02 13:43:37.453179,305.79,acYChar/mqtt,305.79
2023-08-02 13:43:37.463080,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:37.472037,-1.28,currentSenChar/mqtt,-1.28
2023-08-02 13:43:37.480367,298.15,acXChar/mqtt,298.15
2023-08-02 13:43:37.488894,305.91,acYChar/mqtt,305.91
2023-08-02 13:43:37.496991,69.25,acZChar/mqtt,69.25
2023-08-02 13:43:37.505705,-1.12,currentSenChar/mqtt,-1.12
2023-08-02 13:43:37.505705,296.60,acXChar/mqtt,296.6
2023-08-02 13:43:37.514063,304.28,acYChar/mqtt,304.28
2023-08-02 13:43:37.522579,69.25,acZChar/mqtt,69.25
2023-08-02 13:43:37.532445,-5.95,currentSenChar/mqtt,-5.95
2023-08-02 13:43:37.542310,296.49,acXChar/mqtt,296.49
2023-08-02 13:43:37.542310,306.04,acYChar/mqtt,306.04
2023-08-02 13:43:37.551752,69.78,acZChar/mqtt,69.78
2023-08-02 13:43:37.566151,-8.40,currentSenChar/mqtt,-8.4
2023-08-02 13:43:37.566869,288.35,acXChar/mqtt,288.35
2023-08-02 13:43:37.574923,310.75,acYChar/mqtt,310.75
2023-08-02 13:43:37.583771,70.45,acZChar/mqtt,70.45
2023-08-02 13:43:37.592193,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:43:37.625599,299.74,acXChar/mqtt,299.74
2023-08-02 13:43:37.634386,305.32,acYChar/mqtt,305.32
2023-08-02 13:43:37.634386,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:37.643452,-5.84,currentSenChar/mqtt,-5.84
2023-08-02 13:43:37.732188,295.91,acXChar/mqtt,295.91
2023-08-02 13:43:37.741501,307.13,acYChar/mqtt,307.13
2023-08-02 13:43:37.741501,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:37.749989,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:43:37.758732,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:37.763661,306.18,acYChar/mqtt,306.18
2023-08-02 13:43:37.772565,69.31,acZChar/mqtt,69.31
2023-08-02 13:43:37.780824,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:43:37.832059,298.88,acXChar/mqtt,298.88
2023-08-02 13:43:37.832059,302.94,acYChar/mqtt,302.94
2023-08-02 13:43:37.840538,70.24,acZChar/mqtt,70.24
2023-08-02 13:43:37.849376,-5.58,currentSenChar/mqtt,-5.58
2023-08-02 13:43:37.849376,295.53,acXChar/mqtt,295.53
2023-08-02 13:43:37.857535,307.17,acYChar/mqtt,307.17
2023-08-02 13:43:37.865979,69.90,acZChar/mqtt,69.9
2023-08-02 13:43:37.875089,-6.40,currentSenChar/mqtt,-6.4
2023-08-02 13:43:37.884031,297.25,acXChar/mqtt,297.25
2023-08-02 13:43:38.037719,304.36,acYChar/mqtt,304.36
2023-08-02 13:43:38.037719,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:38.047909,-5.37,currentSenChar/mqtt,-5.37
2023-08-02 13:43:38.056808,296.43,acXChar/mqtt,296.43
2023-08-02 13:43:38.066679,306.41,acYChar/mqtt,306.41
2023-08-02 13:43:38.072668,69.32,acZChar/mqtt,69.32
2023-08-02 13:43:38.072668,-4.82,currentSenChar/mqtt,-4.82
2023-08-02 13:43:38.082262,297.04,acXChar/mqtt,297.04
2023-08-02 13:43:38.087598,305.22,acYChar/mqtt,305.22
2023-08-02 13:43:38.095304,68.29,acZChar/mqtt,68.29
2023-08-02 13:43:38.095304,-4.55,currentSenChar/mqtt,-4.55
2023-08-02 13:43:38.103704,297.20,acXChar/mqtt,297.2
2023-08-02 13:43:38.112067,304.63,acYChar/mqtt,304.63
2023-08-02 13:43:38.121016,70.34,acZChar/mqtt,70.34
2023-08-02 13:43:38.130707,-4.58,currentSenChar/mqtt,-4.58
2023-08-02 13:43:38.130707,298.61,acXChar/mqtt,298.61
2023-08-02 13:43:38.139517,305.32,acYChar/mqtt,305.32
2023-08-02 13:43:38.148557,70.22,acZChar/mqtt,70.22
2023-08-02 13:43:38.156950,-5.69,currentSenChar/mqtt,-5.69
2023-08-02 13:43:38.242703,296.08,acXChar/mqtt,296.08
2023-08-02 13:43:38.243638,306.33,acYChar/mqtt,306.33
2023-08-02 13:43:38.252550,70.01,acZChar/mqtt,70.01
2023-08-02 13:43:38.260996,-5.03,currentSenChar/mqtt,-5.03
2023-08-02 13:43:38.339107,296.31,acXChar/mqtt,296.31
2023-08-02 13:43:38.348072,304.86,acYChar/mqtt,304.86
2023-08-02 13:43:38.356862,69.71,acZChar/mqtt,69.71
2023-08-02 13:43:38.366232,-4.13,currentSenChar/mqtt,-4.13
2023-08-02 13:43:38.375372,296.85,acXChar/mqtt,296.85
2023-08-02 13:43:38.381150,303.73,acYChar/mqtt,303.73
2023-08-02 13:43:38.390382,69.69,acZChar/mqtt,69.69
2023-08-02 13:43:38.398770,-5.13,currentSenChar/mqtt,-5.13
2023-08-02 13:43:38.440187,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:38.448565,306.37,acYChar/mqtt,306.37
2023-08-02 13:43:38.456588,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:38.466504,-4.52,currentSenChar/mqtt,-4.52
2023-08-02 13:43:38.477703,297.20,acXChar/mqtt,297.2
2023-08-02 13:43:38.486410,304.57,acYChar/mqtt,304.57
2023-08-02 13:43:38.494552,69.44,acZChar/mqtt,69.44
2023-08-02 13:43:38.494552,-5.40,currentSenChar/mqtt,-5.4
2023-08-02 13:43:38.547054,296.33,acXChar/mqtt,296.33
2023-08-02 13:43:38.555536,305.53,acYChar/mqtt,305.53
2023-08-02 13:43:38.564220,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:38.566322,-5.00,currentSenChar/mqtt,-5.0
2023-08-02 13:43:38.651339,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:38.661522,304.87,acYChar/mqtt,304.87
2023-08-02 13:43:38.666633,68.94,acZChar/mqtt,68.94
2023-08-02 13:43:38.675732,-4.34,currentSenChar/mqtt,-4.34
2023-08-02 13:43:38.684685,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:38.684685,305.81,acYChar/mqtt,305.81
2023-08-02 13:43:38.693226,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:38.702372,-4.50,currentSenChar/mqtt,-4.5
2023-08-02 13:43:38.702372,296.66,acXChar/mqtt,296.66
2023-08-02 13:43:38.711306,304.38,acYChar/mqtt,304.38
2023-08-02 13:43:38.719817,70.15,acZChar/mqtt,70.15
2023-08-02 13:43:38.728219,-3.73,currentSenChar/mqtt,-3.73
2023-08-02 13:43:38.852386,296.28,acXChar/mqtt,296.28
2023-08-02 13:43:38.860502,306.04,acYChar/mqtt,306.04
2023-08-02 13:43:38.869195,70.17,acZChar/mqtt,70.17
2023-08-02 13:43:38.877320,-5.00,currentSenChar/mqtt,-5.0
2023-08-02 13:43:38.886011,297.71,acXChar/mqtt,297.71
2023-08-02 13:43:38.892306,305.07,acYChar/mqtt,305.07
2023-08-02 13:43:38.904986,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:38.913267,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:43:38.920579,296.18,acXChar/mqtt,296.18
2023-08-02 13:43:38.929382,304.68,acYChar/mqtt,304.68
2023-08-02 13:43:38.932724,68.83,acZChar/mqtt,68.83
2023-08-02 13:43:38.959718,-5.05,currentSenChar/mqtt,-5.05
2023-08-02 13:43:38.960231,296.30,acXChar/mqtt,296.3
2023-08-02 13:43:38.970594,305.10,acYChar/mqtt,305.1
2023-08-02 13:43:38.978994,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:38.987272,-5.40,currentSenChar/mqtt,-5.4
2023-08-02 13:43:39.013506,296.70,acXChar/mqtt,296.7
2023-08-02 13:43:39.013880,304.64,acYChar/mqtt,304.64
2023-08-02 13:43:39.022672,69.75,acZChar/mqtt,69.75
2023-08-02 13:43:39.031477,-4.63,currentSenChar/mqtt,-4.63
2023-08-02 13:43:39.065897,296.98,acXChar/mqtt,296.98
2023-08-02 13:43:39.068580,305.28,acYChar/mqtt,305.28
2023-08-02 13:43:39.077531,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:39.085709,-4.60,currentSenChar/mqtt,-4.6
2023-08-02 13:43:39.158905,296.35,acXChar/mqtt,296.35
2023-08-02 13:43:39.168782,304.45,acYChar/mqtt,304.45
2023-08-02 13:43:39.176803,68.31,acZChar/mqtt,68.31
2023-08-02 13:43:39.184990,-5.63,currentSenChar/mqtt,-5.63
2023-08-02 13:43:39.193674,297.37,acXChar/mqtt,297.37
2023-08-02 13:43:39.194283,305.43,acYChar/mqtt,305.43
2023-08-02 13:43:39.202872,69.23,acZChar/mqtt,69.23
2023-08-02 13:43:39.211303,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:43:39.262205,296.76,acXChar/mqtt,296.76
2023-08-02 13:43:39.269408,304.91,acYChar/mqtt,304.91
2023-08-02 13:43:39.277451,68.94,acZChar/mqtt,68.94
2023-08-02 13:43:39.286707,-6.82,currentSenChar/mqtt,-6.82
2023-08-02 13:43:39.320307,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:39.320307,305.14,acYChar/mqtt,305.14
2023-08-02 13:43:39.328690,69.65,acZChar/mqtt,69.65
2023-08-02 13:43:39.336621,-4.71,currentSenChar/mqtt,-4.71
2023-08-02 13:43:39.378504,297.14,acXChar/mqtt,297.14
2023-08-02 13:43:39.386501,305.76,acYChar/mqtt,305.76
2023-08-02 13:43:39.395301,69.80,acZChar/mqtt,69.8
2023-08-02 13:43:39.403740,-5.58,currentSenChar/mqtt,-5.58
2023-08-02 13:43:39.477240,297.41,acXChar/mqtt,297.41
2023-08-02 13:43:39.485798,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:39.491647,68.92,acZChar/mqtt,68.92
2023-08-02 13:43:39.491647,-5.82,currentSenChar/mqtt,-5.82
2023-08-02 13:43:39.502705,297.39,acXChar/mqtt,297.39
2023-08-02 13:43:39.510388,305.33,acYChar/mqtt,305.33
2023-08-02 13:43:39.520283,69.77,acZChar/mqtt,69.77
2023-08-02 13:43:39.520283,-5.45,currentSenChar/mqtt,-5.45
2023-08-02 13:43:39.571876,297.23,acXChar/mqtt,297.23
2023-08-02 13:43:39.571876,304.17,acYChar/mqtt,304.17
2023-08-02 13:43:39.581232,68.69,acZChar/mqtt,68.69
2023-08-02 13:43:39.589817,-5.79,currentSenChar/mqtt,-5.79
2023-08-02 13:43:39.623058,297.27,acXChar/mqtt,297.27
2023-08-02 13:43:39.623058,305.12,acYChar/mqtt,305.12
2023-08-02 13:43:39.631236,68.85,acZChar/mqtt,68.85
2023-08-02 13:43:39.640479,-4.71,currentSenChar/mqtt,-4.71
2023-08-02 13:43:39.875522,296.49,acXChar/mqtt,296.49
2023-08-02 13:43:39.875522,305.55,acYChar/mqtt,305.55
2023-08-02 13:43:39.884266,69.90,acZChar/mqtt,69.9
2023-08-02 13:43:39.894288,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:43:39.894288,296.66,acXChar/mqtt,296.66
2023-08-02 13:43:39.903251,304.49,acYChar/mqtt,304.49
2023-08-02 13:43:39.911729,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:39.915188,-5.40,currentSenChar/mqtt,-5.4
2023-08-02 13:43:39.923990,296.43,acXChar/mqtt,296.43
2023-08-02 13:43:39.924496,304.20,acYChar/mqtt,304.2
2023-08-02 13:43:39.932875,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:39.941637,-4.66,currentSenChar/mqtt,-4.66
2023-08-02 13:43:40.000239,297.08,acXChar/mqtt,297.08
2023-08-02 13:43:40.008833,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:40.017135,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:40.023275,-5.66,currentSenChar/mqtt,-5.66
2023-08-02 13:43:40.029806,296.39,acXChar/mqtt,296.39
2023-08-02 13:43:40.038226,304.66,acYChar/mqtt,304.66
2023-08-02 13:43:40.046893,70.19,acZChar/mqtt,70.19
2023-08-02 13:43:40.055639,-6.40,currentSenChar/mqtt,-6.4
2023-08-02 13:43:40.064564,297.56,acXChar/mqtt,297.56
2023-08-02 13:43:40.068989,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:40.077204,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:40.086483,-5.53,currentSenChar/mqtt,-5.53
2023-08-02 13:43:40.092851,296.79,acXChar/mqtt,296.79
2023-08-02 13:43:40.102711,304.36,acYChar/mqtt,304.36
2023-08-02 13:43:40.111652,69.61,acZChar/mqtt,69.61
2023-08-02 13:43:40.119626,-4.82,currentSenChar/mqtt,-4.82
2023-08-02 13:43:40.119626,296.77,acXChar/mqtt,296.77
2023-08-02 13:43:40.129034,304.11,acYChar/mqtt,304.11
2023-08-02 13:43:40.137844,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:40.137844,-5.11,currentSenChar/mqtt,-5.11
2023-08-02 13:43:40.154129,296.87,acXChar/mqtt,296.87
2023-08-02 13:43:40.160237,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:40.168344,69.73,acZChar/mqtt,69.73
2023-08-02 13:43:40.171662,-5.53,currentSenChar/mqtt,-5.53
2023-08-02 13:43:40.188581,297.06,acXChar/mqtt,297.06
2023-08-02 13:43:40.188581,304.72,acYChar/mqtt,304.72
2023-08-02 13:43:40.196615,69.29,acZChar/mqtt,69.29
2023-08-02 13:43:40.204918,-6.11,currentSenChar/mqtt,-6.11
2023-08-02 13:43:40.242844,296.41,acXChar/mqtt,296.41
2023-08-02 13:43:40.296584,305.74,acYChar/mqtt,305.74
2023-08-02 13:43:40.303717,68.85,acZChar/mqtt,68.85
2023-08-02 13:43:40.313530,-5.84,currentSenChar/mqtt,-5.84
2023-08-02 13:43:40.350932,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:40.350932,305.74,acYChar/mqtt,305.74
2023-08-02 13:43:40.359522,69.32,acZChar/mqtt,69.32
2023-08-02 13:43:40.368816,-6.90,currentSenChar/mqtt,-6.9
2023-08-02 13:43:40.403923,297.29,acXChar/mqtt,297.29
2023-08-02 13:43:40.403923,305.62,acYChar/mqtt,305.62
2023-08-02 13:43:40.416105,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:40.416105,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:43:40.495475,296.93,acXChar/mqtt,296.93
2023-08-02 13:43:40.505138,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:40.516309,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:40.525180,-5.71,currentSenChar/mqtt,-5.71
2023-08-02 13:43:40.525180,297.06,acXChar/mqtt,297.06
2023-08-02 13:43:40.533571,304.68,acYChar/mqtt,304.68
2023-08-02 13:43:40.542272,69.25,acZChar/mqtt,69.25
2023-08-02 13:43:40.551198,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:43:40.552767,297.23,acXChar/mqtt,297.23
2023-08-02 13:43:40.561313,305.18,acYChar/mqtt,305.18
2023-08-02 13:43:40.569744,69.80,acZChar/mqtt,69.8
2023-08-02 13:43:40.569744,-6.50,currentSenChar/mqtt,-6.5
2023-08-02 13:43:40.694877,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:40.703570,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:40.712184,69.73,acZChar/mqtt,69.73
2023-08-02 13:43:40.717015,-6.93,currentSenChar/mqtt,-6.93
2023-08-02 13:43:40.725585,296.76,acXChar/mqtt,296.76
2023-08-02 13:43:40.725585,305.22,acYChar/mqtt,305.22
2023-08-02 13:43:40.734540,69.54,acZChar/mqtt,69.54
2023-08-02 13:43:40.743014,-5.71,currentSenChar/mqtt,-5.71
2023-08-02 13:43:40.795860,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:40.804999,304.63,acYChar/mqtt,304.63
2023-08-02 13:43:40.817028,69.69,acZChar/mqtt,69.69
2023-08-02 13:43:40.825574,-6.00,currentSenChar/mqtt,-6.0
2023-08-02 13:43:40.825574,297.18,acXChar/mqtt,297.18
2023-08-02 13:43:40.834645,305.51,acYChar/mqtt,305.51
2023-08-02 13:43:40.843171,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:40.851987,-6.45,currentSenChar/mqtt,-6.45
2023-08-02 13:43:40.851987,297.14,acXChar/mqtt,297.14
2023-08-02 13:43:40.860539,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:40.869272,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:40.869272,-6.85,currentSenChar/mqtt,-6.85
2023-08-02 13:43:41.103464,296.83,acXChar/mqtt,296.83
2023-08-02 13:43:41.110317,305.24,acYChar/mqtt,305.24
2023-08-02 13:43:41.117094,70.01,acZChar/mqtt,70.01
2023-08-02 13:43:41.123372,-6.56,currentSenChar/mqtt,-6.56
2023-08-02 13:43:41.128678,297.43,acXChar/mqtt,297.43
2023-08-02 13:43:41.136458,304.91,acYChar/mqtt,304.91
2023-08-02 13:43:41.138820,69.00,acZChar/mqtt,69.0
2023-08-02 13:43:41.147533,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:43:41.215176,297.33,acXChar/mqtt,297.33
2023-08-02 13:43:41.220795,305.43,acYChar/mqtt,305.43
2023-08-02 13:43:41.220795,69.98,acZChar/mqtt,69.98
2023-08-02 13:43:41.229687,-5.92,currentSenChar/mqtt,-5.92
2023-08-02 13:43:41.237925,297.64,acXChar/mqtt,297.64
2023-08-02 13:43:41.246346,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:41.256355,70.32,acZChar/mqtt,70.32
2023-08-02 13:43:41.256355,-7.67,currentSenChar/mqtt,-7.67
2023-08-02 13:43:41.267639,297.16,acXChar/mqtt,297.16
2023-08-02 13:43:41.267639,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:41.276160,68.62,acZChar/mqtt,68.62
2023-08-02 13:43:41.284579,-6.37,currentSenChar/mqtt,-6.37
2023-08-02 13:43:41.293134,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:41.293134,304.91,acYChar/mqtt,304.91
2023-08-02 13:43:41.302710,69.11,acZChar/mqtt,69.11
2023-08-02 13:43:41.311932,-5.61,currentSenChar/mqtt,-5.61
2023-08-02 13:43:41.429767,296.93,acXChar/mqtt,296.93
2023-08-02 13:43:41.438477,304.76,acYChar/mqtt,304.76
2023-08-02 13:43:41.438477,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:41.446584,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:43:41.455011,296.81,acXChar/mqtt,296.81
2023-08-02 13:43:41.463716,304.61,acYChar/mqtt,304.61
2023-08-02 13:43:41.463716,69.69,acZChar/mqtt,69.69
2023-08-02 13:43:41.472632,-7.19,currentSenChar/mqtt,-7.19
2023-08-02 13:43:41.481224,297.06,acXChar/mqtt,297.06
2023-08-02 13:43:41.486912,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:41.495427,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:41.504536,-5.71,currentSenChar/mqtt,-5.71
2023-08-02 13:43:41.513934,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:41.522393,304.72,acYChar/mqtt,304.72
2023-08-02 13:43:41.530874,69.67,acZChar/mqtt,69.67
2023-08-02 13:43:41.539925,-6.21,currentSenChar/mqtt,-6.21
2023-08-02 13:43:41.539925,297.25,acXChar/mqtt,297.25
2023-08-02 13:43:41.548898,304.38,acYChar/mqtt,304.38
2023-08-02 13:43:41.556987,69.80,acZChar/mqtt,69.8
2023-08-02 13:43:41.565294,-6.93,currentSenChar/mqtt,-6.93
2023-08-02 13:43:41.573605,297.04,acXChar/mqtt,297.04
2023-08-02 13:43:41.631011,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:41.631011,69.84,acZChar/mqtt,69.84
2023-08-02 13:43:41.639451,-7.11,currentSenChar/mqtt,-7.11
2023-08-02 13:43:41.723899,297.14,acXChar/mqtt,297.14
2023-08-02 13:43:41.730421,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:41.739032,69.44,acZChar/mqtt,69.44
2023-08-02 13:43:41.740530,-6.82,currentSenChar/mqtt,-6.82
2023-08-02 13:43:41.748894,297.20,acXChar/mqtt,297.2
2023-08-02 13:43:41.757627,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:41.757627,69.90,acZChar/mqtt,69.9
2023-08-02 13:43:41.766277,-6.53,currentSenChar/mqtt,-6.53
2023-08-02 13:43:41.774513,297.37,acXChar/mqtt,297.37
2023-08-02 13:43:41.782586,305.12,acYChar/mqtt,305.12
2023-08-02 13:43:41.795015,70.34,acZChar/mqtt,70.34
2023-08-02 13:43:41.803102,-6.48,currentSenChar/mqtt,-6.48
2023-08-02 13:43:41.831513,296.77,acXChar/mqtt,296.77
2023-08-02 13:43:41.834010,304.66,acYChar/mqtt,304.66
2023-08-02 13:43:41.842849,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:41.842849,-7.09,currentSenChar/mqtt,-7.09
2023-08-02 13:43:41.925953,296.83,acXChar/mqtt,296.83
2023-08-02 13:43:41.934397,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:41.934397,68.37,acZChar/mqtt,68.37
2023-08-02 13:43:41.942777,-7.19,currentSenChar/mqtt,-7.19
2023-08-02 13:43:41.968773,296.53,acXChar/mqtt,296.53
2023-08-02 13:43:41.978207,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:41.988159,69.63,acZChar/mqtt,69.63
2023-08-02 13:43:41.991195,-5.92,currentSenChar/mqtt,-5.92
2023-08-02 13:43:42.227181,296.87,acXChar/mqtt,296.87
2023-08-02 13:43:42.236077,305.10,acYChar/mqtt,305.1
2023-08-02 13:43:42.246739,69.36,acZChar/mqtt,69.36
2023-08-02 13:43:42.255155,-7.53,currentSenChar/mqtt,-7.53
2023-08-02 13:43:42.263635,296.81,acXChar/mqtt,296.81
2023-08-02 13:43:42.268987,305.53,acYChar/mqtt,305.53
2023-08-02 13:43:42.278049,69.96,acZChar/mqtt,69.96
2023-08-02 13:43:42.282577,-6.93,currentSenChar/mqtt,-6.93
2023-08-02 13:43:42.292464,296.20,acXChar/mqtt,296.2
2023-08-02 13:43:42.293322,305.20,acYChar/mqtt,305.2
2023-08-02 13:43:42.302568,69.36,acZChar/mqtt,69.36
2023-08-02 13:43:42.311098,-5.98,currentSenChar/mqtt,-5.98
2023-08-02 13:43:42.336093,297.00,acXChar/mqtt,297.0
2023-08-02 13:43:42.353474,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:42.362078,70.34,acZChar/mqtt,70.34
2023-08-02 13:43:42.362078,-7.09,currentSenChar/mqtt,-7.09
2023-08-02 13:43:42.371097,296.79,acXChar/mqtt,296.79
2023-08-02 13:43:42.371097,305.01,acYChar/mqtt,305.01
2023-08-02 13:43:42.380030,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:42.389593,-6.85,currentSenChar/mqtt,-6.85
2023-08-02 13:43:42.391602,297.39,acXChar/mqtt,297.39
2023-08-02 13:43:42.400736,304.86,acYChar/mqtt,304.86
2023-08-02 13:43:42.409345,69.50,acZChar/mqtt,69.5
2023-08-02 13:43:42.409837,-5.79,currentSenChar/mqtt,-5.79
2023-08-02 13:43:42.444565,296.62,acXChar/mqtt,296.62
2023-08-02 13:43:42.444565,304.38,acYChar/mqtt,304.38
2023-08-02 13:43:42.453502,68.69,acZChar/mqtt,68.69
2023-08-02 13:43:42.465118,-5.55,currentSenChar/mqtt,-5.55
2023-08-02 13:43:42.470668,297.12,acXChar/mqtt,297.12
2023-08-02 13:43:42.477643,304.93,acYChar/mqtt,304.93
2023-08-02 13:43:42.486028,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:42.494042,-6.50,currentSenChar/mqtt,-6.5
2023-08-02 13:43:42.543010,296.79,acXChar/mqtt,296.79
2023-08-02 13:43:42.551985,305.03,acYChar/mqtt,305.03
2023-08-02 13:43:42.551985,69.77,acZChar/mqtt,69.77
2023-08-02 13:43:42.560524,-7.53,currentSenChar/mqtt,-7.53
2023-08-02 13:43:42.569340,297.12,acXChar/mqtt,297.12
2023-08-02 13:43:42.577407,305.35,acYChar/mqtt,305.35
2023-08-02 13:43:42.577407,69.90,acZChar/mqtt,69.9
2023-08-02 13:43:42.586393,-8.30,currentSenChar/mqtt,-8.3
2023-08-02 13:43:42.600436,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:42.652358,305.14,acYChar/mqtt,305.14
2023-08-02 13:43:42.659240,69.84,acZChar/mqtt,69.84
2023-08-02 13:43:42.667696,-7.45,currentSenChar/mqtt,-7.45
2023-08-02 13:43:42.692032,296.85,acXChar/mqtt,296.85
2023-08-02 13:43:42.700250,304.57,acYChar/mqtt,304.57
2023-08-02 13:43:42.708715,70.07,acZChar/mqtt,70.07
2023-08-02 13:43:42.716699,-7.11,currentSenChar/mqtt,-7.11
2023-08-02 13:43:42.742665,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:42.751112,304.68,acYChar/mqtt,304.68
2023-08-02 13:43:42.759611,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:42.770181,-6.85,currentSenChar/mqtt,-6.85
2023-08-02 13:43:42.792541,297.25,acXChar/mqtt,297.25
2023-08-02 13:43:42.802027,305.32,acYChar/mqtt,305.32
2023-08-02 13:43:42.810781,69.98,acZChar/mqtt,69.98
2023-08-02 13:43:42.819456,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:43:43.047634,296.74,acXChar/mqtt,296.74
2023-08-02 13:43:43.057608,305.09,acYChar/mqtt,305.09
2023-08-02 13:43:43.066214,69.15,acZChar/mqtt,69.15
2023-08-02 13:43:43.066214,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:43:43.074780,296.85,acXChar/mqtt,296.85
2023-08-02 13:43:43.083211,304.49,acYChar/mqtt,304.49
2023-08-02 13:43:43.083211,68.86,acZChar/mqtt,68.86
2023-08-02 13:43:43.095355,-7.27,currentSenChar/mqtt,-7.27
2023-08-02 13:43:43.157791,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:43.157791,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:43.168344,70.38,acZChar/mqtt,70.38
2023-08-02 13:43:43.176677,-5.90,currentSenChar/mqtt,-5.9
2023-08-02 13:43:43.178697,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:43.189158,305.12,acYChar/mqtt,305.12
2023-08-02 13:43:43.197674,69.73,acZChar/mqtt,69.73
2023-08-02 13:43:43.199219,-7.32,currentSenChar/mqtt,-7.32
2023-08-02 13:43:43.208576,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:43.217624,305.72,acYChar/mqtt,305.72
2023-08-02 13:43:43.219934,69.02,acZChar/mqtt,69.02
2023-08-02 13:43:43.230247,-5.84,currentSenChar/mqtt,-5.84
2023-08-02 13:43:43.230247,297.41,acXChar/mqtt,297.41
2023-08-02 13:43:43.240494,304.34,acYChar/mqtt,304.34
2023-08-02 13:43:43.249425,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:43.251244,-5.82,currentSenChar/mqtt,-5.82
2023-08-02 13:43:43.261573,296.72,acXChar/mqtt,296.72
2023-08-02 13:43:43.269389,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:43.277541,69.71,acZChar/mqtt,69.71
2023-08-02 13:43:43.279477,-6.72,currentSenChar/mqtt,-6.72
2023-08-02 13:43:43.380031,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:43.380031,305.10,acYChar/mqtt,305.1
